timestamp,ip_address,username,login_outcome,request_source,session_id
2025-04-01 11:00:00,203.0.113.40,root,failure,web,sess_slow
2025-04-01 11:01:10,203.0.113.40,root,failure,web,sess_slow
2025-04-01 11:02:20,203.0.113.40,root,failure,web,sess_slow
2025-04-01 11:03:30,203.0.113.40,root,failure,web,sess_slow
2025-04-01 12:00:00,203.0.113.50,user_typo,failure,web,sess_typo
2025-04-01 12:00:05,203.0.113.50,user_typo,success,web,sess_typo
2025-04-01 13:00:00,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:05,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:10,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:15,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:20,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:25,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:30,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:35,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:40,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 13:00:45,203.0.113.60,healthcheck,success,api,sess_mon
2025-04-01 14:00:00,203.0.113.70,cs2_u1,failure,web,sess_cs2
2025-04-01 14:00:50,203.0.113.70,cs2_u2,failure,web,sess_cs2
2025-04-01 14:01:40,203.0.113.70,cs2_u3,failure,web,sess_cs2
2025-04-01 14:02:30,203.0.113.70,cs2_u4,failure,web,sess_cs2
2025-04-01 14:03:20,203.0.113.70,cs2_u5,failure,web,sess_cs2
2025-04-01 15:00:00,203.0.113.80,regular_user,success,web,sess_dbl
2025-04-01 15:00:03,203.0.113.80,regular_user,success,web,sess_dbl
2025-04-01 16:00:00,203.0.113.90,agg_u1,failure,web,sess_agg
2025-04-01 16:00:20,203.0.113.90,agg_u2,failure,web,sess_agg
2025-04-01 16:00:40,203.0.113.90,agg_u3,failure,web,sess_agg
2025-04-01 16:01:00,203.0.113.90,agg_u4,failure,web,sess_agg
2025-04-01 16:01:20,203.0.113.90,agg_u5,failure,web,sess_agg
2025-04-01 16:01:40,203.0.113.90,agg_u6,failure,web,sess_agg
2025-04-01 16:02:00,203.0.113.90,agg_u7,failure,web,sess_agg
2025-04-01 16:02:20,203.0.113.90,agg_u8,failure,web,sess_agg
2025-04-01 16:02:40,203.0.113.90,agg_u9,failure,web,sess_agg
2025-04-01 16:03:00,203.0.113.90,agg_u1,failure,web,sess_agg
2025-04-01 16:03:20,203.0.113.90,agg_u2,failure,web,sess_agg
2025-04-01 16:03:40,203.0.113.90,agg_u3,failure,web,sess_agg
2025-04-01 16:04:00,203.0.113.90,agg_u4,failure,web,sess_agg
2025-04-01 16:04:20,203.0.113.90,agg_u5,failure,web,sess_agg
2025-04-01 16:04:40,203.0.113.90,agg_u6,failure,web,sess_agg
2025-04-01 17:00:00,203.0.113.100,kiosk_u1,success,web,sess_kiosk
2025-04-01 17:00:27,203.0.113.100,kiosk_u2,success,web,sess_kiosk
2025-04-01 17:00:54,203.0.113.100,kiosk_u3,success,web,sess_kiosk
2025-04-01 17:01:21,203.0.113.100,kiosk_u4,success,web,sess_kiosk
2025-04-01 17:01:48,203.0.113.100,kiosk_u5,success,web,sess_kiosk
2025-04-01 17:02:15,203.0.113.100,kiosk_u6,success,web,sess_kiosk
2025-04-01 17:02:42,203.0.113.100,kiosk_u7,success,web,sess_kiosk
2025-04-01 17:03:09,203.0.113.100,kiosk_u8,success,web,sess_kiosk
2025-04-01 17:03:36,203.0.113.100,kiosk_u9,success,web,sess_kiosk
2025-04-01 17:04:03,203.0.113.100,kiosk_u10,success,web,sess_kiosk
2025-04-01 17:04:30,203.0.113.100,kiosk_u11,success,web,sess_kiosk
2025-04-01 18:00:00,203.0.113.110,finance_admin,failure,web,sess_manual
2025-04-01 18:00:08,203.0.113.110,finance_admin,failure,web,sess_manual
2025-04-01 18:00:35,203.0.113.110,finance_admin,failure,web,sess_manual
2025-04-01 18:01:50,203.0.113.110,finance_admin,failure,web,sess_manual
2025-04-01 18:02:00,203.0.113.110,finance_admin,failure,web,sess_manual
2025-04-01 18:02:45,203.0.113.110,finance_admin,failure,web,sess_manual
