timestamp,ip_address,username,login_outcome,request_source,session_id
2014-12-10 05:47:00,203.0.113.66,typo_usr2,failure,web,sess_8449
2014-12-10 05:47:07,203.0.113.66,typo_usr2,failure,web,sess_6870
2014-12-10 05:47:18,203.0.113.66,typo_usr2,success,web,sess_6992
2014-12-10 05:48:00,203.0.113.80,emp_0_0,success,web,sess_4386
2014-12-10 05:49:00,203.0.113.80,emp_0_1,success,web,sess_2148
2014-12-10 05:52:00,203.0.113.80,emp_0_2,success,web,sess_3898
2014-12-10 05:53:00,203.0.113.80,emp_0_3,success,web,sess_7124
2014-12-10 05:55:00,203.0.113.80,emp_0_4,success,web,sess_6379
2014-12-10 06:18:00,203.0.113.42,stolen_acct1,success,web,sess_3980
2014-12-10 06:18:14,203.0.113.42,stolen_acct2,success,web,sess_5035
2014-12-10 06:18:28,203.0.113.42,stolen_acct3,success,web,sess_2900
2014-12-10 06:18:42,203.0.113.42,stolen_acct4,success,web,sess_5336
2014-12-10 06:18:56,203.0.113.42,stolen_acct5,success,web,sess_4881
2014-12-10 06:19:10,203.0.113.42,stolen_acct6,success,web,sess_1293
2014-12-10 06:19:24,203.0.113.42,stolen_acct7,success,web,sess_2271
2014-12-10 06:19:38,203.0.113.42,stolen_acct8,success,web,sess_4147
2014-12-10 06:32:00,203.0.113.53,user_3,success,web,sess_4380
2014-12-10 06:32:08,203.0.113.95,kiosk_0_0,success,web,sess_6374
2014-12-10 06:34:00,203.0.113.25,user7537,failure,web,sess_7684
2014-12-10 06:34:16,203.0.113.25,user7537,failure,web,sess_7202
2014-12-10 06:34:32,203.0.113.25,user8177,failure,web,sess_4142
2014-12-10 06:34:48,203.0.113.25,user8177,failure,web,sess_1191
2014-12-10 06:35:04,203.0.113.25,user2982,failure,web,sess_4163
2014-12-10 06:35:20,203.0.113.25,user4681,failure,web,sess_6859
2014-12-10 06:35:36,203.0.113.25,user6539,failure,web,sess_3843
2014-12-10 06:35:52,203.0.113.25,user4770,failure,web,sess_8425
2014-12-10 06:36:08,203.0.113.95,kiosk_0_1,success,web,sess_1227
2014-12-10 06:40:08,203.0.113.95,kiosk_0_2,success,web,sess_1056
2014-12-10 06:44:08,203.0.113.95,kiosk_0_3,success,web,sess_2566
2014-12-10 06:45:00,203.0.113.6,administrator,failure,web,sess_1324
2014-12-10 06:45:00,203.0.113.61,user_11,success,web,sess_9459
2014-12-10 06:45:16,203.0.113.6,administrator,failure,web,sess_9058
2014-12-10 06:45:32,203.0.113.6,administrator,failure,web,sess_2908
2014-12-10 06:45:48,203.0.113.6,administrator,failure,web,sess_1388
2014-12-10 06:46:04,203.0.113.6,administrator,failure,web,sess_4675
2014-12-10 06:46:20,203.0.113.6,administrator,failure,web,sess_4028
2014-12-10 06:46:36,203.0.113.6,administrator,failure,web,sess_4496
2014-12-10 06:46:52,203.0.113.6,administrator,failure,web,sess_8005
2014-12-10 06:47:08,203.0.113.6,administrator,failure,web,sess_6022
2014-12-10 06:47:24,203.0.113.6,administrator,failure,web,sess_8960
2014-12-10 06:47:40,203.0.113.6,administrator,failure,web,sess_2802
2014-12-10 06:47:56,203.0.113.6,administrator,failure,web,sess_3918
2014-12-10 06:48:08,203.0.113.95,kiosk_0_4,success,web,sess_9020
2014-12-10 06:48:12,203.0.113.6,administrator,failure,web,sess_5525
2014-12-10 06:48:28,203.0.113.6,administrator,failure,web,sess_8006
2014-12-10 06:48:44,203.0.113.6,administrator,failure,web,sess_9848
2014-12-10 06:52:08,203.0.113.95,kiosk_0_5,success,web,sess_1651
2014-12-10 06:55:48,173.234.31.186,webmaster,failure,ssh,real_173.234.31.186_38926
2014-12-10 07:03:00,203.0.113.24,user2290,failure,web,sess_6248
2014-12-10 07:03:00,203.0.113.47,ceo_account,failure,web,sess_9064
2014-12-10 07:03:21,203.0.113.24,user8962,failure,web,sess_9005
2014-12-10 07:03:42,203.0.113.24,user9727,failure,web,sess_9266
2014-12-10 07:04:03,203.0.113.24,user3103,failure,web,sess_2934
2014-12-10 07:04:24,203.0.113.24,user3103,failure,web,sess_8902
2014-12-10 07:04:45,203.0.113.24,user3705,failure,web,sess_2318
2014-12-10 07:05:00,203.0.113.49,ceo_account,failure,web,sess_8194
2014-12-10 07:05:06,203.0.113.24,user3705,failure,web,sess_5942
2014-12-10 07:05:27,203.0.113.24,user9645,failure,web,sess_3777
2014-12-10 07:05:48,203.0.113.24,user9645,failure,web,sess_4019
2014-12-10 07:07:45,52.80.34.196,test9,failure,ssh,real_52.80.34.196_36060
2014-12-10 07:08:30,173.234.31.186,webmaster,failure,ssh,real_173.234.31.186_39257
2014-12-10 07:10:00,203.0.113.30,victim1,failure,web,sess_3566
2014-12-10 07:11:10,203.0.113.30,victim2,failure,web,sess_8146
2014-12-10 07:11:44,202.100.179.208,chen,failure,ssh,real_202.100.179.208_32484
2014-12-10 07:12:00,203.0.113.28,user8350,failure,web,sess_8741
2014-12-10 07:12:20,203.0.113.28,user7912,failure,web,sess_9594
2014-12-10 07:12:20,203.0.113.30,victim3,failure,web,sess_3288
2014-12-10 07:12:40,203.0.113.28,user5563,failure,web,sess_2494
2014-12-10 07:13:00,203.0.113.28,user5563,failure,web,sess_4494
2014-12-10 07:13:20,203.0.113.28,user5092,failure,web,sess_2956
2014-12-10 07:13:40,203.0.113.28,user8260,failure,web,sess_7140
2014-12-10 07:13:43,5.36.59.76,root,failure,ssh,real_5.36.59.76_42393
2014-12-10 07:14:00,203.0.113.2,admin,failure,web,sess_4283
2014-12-10 07:14:00,203.0.113.28,user1828,failure,web,sess_5519
2014-12-10 07:14:09,203.0.113.2,admin,failure,web,sess_4179
2014-12-10 07:14:18,203.0.113.2,admin,failure,web,sess_6266
2014-12-10 07:14:27,203.0.113.2,admin,failure,web,sess_9267
2014-12-10 07:14:36,203.0.113.2,admin,failure,web,sess_6228
2014-12-10 07:14:45,203.0.113.2,admin,failure,web,sess_8176
2014-12-10 07:14:54,203.0.113.2,admin,failure,web,sess_6566
2014-12-10 07:15:03,203.0.113.2,admin,failure,web,sess_8511
2014-12-10 07:15:12,203.0.113.2,admin,failure,web,sess_1724
2014-12-10 07:15:21,203.0.113.2,admin,failure,web,sess_7116
2014-12-10 07:15:30,203.0.113.2,admin,failure,web,sess_8339
2014-12-10 07:15:39,203.0.113.2,admin,failure,web,sess_6776
2014-12-10 07:15:48,203.0.113.2,admin,failure,web,sess_4408
2014-12-10 07:15:57,203.0.113.2,admin,failure,web,sess_7823
2014-12-10 07:16:06,203.0.113.2,admin,failure,web,sess_6483
2014-12-10 07:20:00,203.0.113.50,finance_admin,failure,web,sess_1964
2014-12-10 07:25:00,203.0.113.48,finance_admin,failure,web,sess_5397
2014-12-10 07:27:52,112.95.230.3,root,failure,ssh,real_112.95.230.3_45378
2014-12-10 07:27:55,112.95.230.3,root,failure,ssh,real_112.95.230.3_47068
2014-12-10 07:27:58,112.95.230.3,root,failure,ssh,real_112.95.230.3_49188
2014-12-10 07:28:00,112.95.230.3,root,failure,ssh,real_112.95.230.3_50999
2014-12-10 07:28:03,112.95.230.3,root,failure,ssh,real_112.95.230.3_52660
2014-12-10 07:28:05,112.95.230.3,pgadmin,failure,ssh,real_112.95.230.3_54087
2014-12-10 07:28:08,112.95.230.3,root,failure,ssh,real_112.95.230.3_55618
2014-12-10 07:28:10,112.95.230.3,root,failure,ssh,real_112.95.230.3_57138
2014-12-10 07:28:12,112.95.230.3,root,failure,ssh,real_112.95.230.3_58304
2014-12-10 07:28:14,112.95.230.3,root,failure,ssh,real_112.95.230.3_59849
2014-12-10 07:28:16,112.95.230.3,root,failure,ssh,real_112.95.230.3_32977
2014-12-10 07:28:18,112.95.230.3,root,failure,ssh,real_112.95.230.3_35113
2014-12-10 07:28:21,112.95.230.3,root,failure,ssh,real_112.95.230.3_37035
2014-12-10 07:28:23,112.95.230.3,root,failure,ssh,real_112.95.230.3_39041
2014-12-10 07:28:25,112.95.230.3,root,failure,ssh,real_112.95.230.3_40388
2014-12-10 07:28:28,112.95.230.3,utsims,failure,ssh,real_112.95.230.3_41506
2014-12-10 07:28:30,112.95.230.3,root,failure,ssh,real_112.95.230.3_42881
2014-12-10 07:28:33,112.95.230.3,root,failure,ssh,real_112.95.230.3_43981
2014-12-10 07:28:35,112.95.230.3,root,failure,ssh,real_112.95.230.3_44900
2014-12-10 07:28:37,112.95.230.3,root,failure,ssh,real_112.95.230.3_45699
2014-12-10 07:28:39,112.95.230.3,root,failure,ssh,real_112.95.230.3_46577
2014-12-10 07:28:42,112.95.230.3,root,failure,ssh,real_112.95.230.3_47836
2014-12-10 07:28:44,112.95.230.3,root,failure,ssh,real_112.95.230.3_49133
2014-12-10 07:28:46,112.95.230.3,root,failure,ssh,real_112.95.230.3_50655
2014-12-10 07:28:49,112.95.230.3,root,failure,ssh,real_112.95.230.3_51982
2014-12-10 07:28:51,112.95.230.3,root,failure,ssh,real_112.95.230.3_53584
2014-12-10 07:32:00,203.0.113.5,administrator,failure,web,sess_9825
2014-12-10 07:32:16,203.0.113.5,administrator,failure,web,sess_7530
2014-12-10 07:32:27,123.235.32.19,root,failure,ssh,real_123.235.32.19_40652
2014-12-10 07:32:29,123.235.32.19,root,failure,ssh,real_123.235.32.19_49720
2014-12-10 07:32:32,203.0.113.5,administrator,failure,web,sess_2465
2014-12-10 07:32:48,203.0.113.5,administrator,failure,web,sess_3341
2014-12-10 07:33:04,203.0.113.5,administrator,failure,web,sess_8031
2014-12-10 07:33:20,203.0.113.5,administrator,failure,web,sess_9513
2014-12-10 07:33:36,203.0.113.5,administrator,failure,web,sess_9363
2014-12-10 07:33:52,203.0.113.5,administrator,failure,web,sess_5635
2014-12-10 07:34:00,123.235.32.19,root,failure,ssh,real_123.235.32.19_45568
2014-12-10 07:34:04,123.235.32.19,root,failure,ssh,real_123.235.32.19_48588
2014-12-10 07:34:08,203.0.113.5,administrator,failure,web,sess_8185
2014-12-10 07:34:10,123.235.32.19,root,failure,ssh,real_123.235.32.19_50950
2014-12-10 07:34:15,123.235.32.19,root,failure,ssh,real_123.235.32.19_54024
2014-12-10 07:34:23,123.235.32.19,root,failure,ssh,real_123.235.32.19_57100
2014-12-10 07:34:24,203.0.113.5,administrator,failure,web,sess_1687
2014-12-10 07:42:51,183.136.162.51,inspur,failure,ssh,real_183.136.162.51_55204
2014-12-10 07:48:03,191.210.223.172,root,failure,ssh,real_191.210.223.172_31473
2014-12-10 07:49:00,203.0.113.18,sysadmin,failure,web,sess_5846
2014-12-10 07:50:00,203.0.113.18,sysadmin,failure,web,sess_6315
2014-12-10 07:51:00,203.0.113.18,sysadmin,failure,web,sess_1471
2014-12-10 07:51:15,195.154.37.122,support,failure,ssh,real_195.154.37.122_56539
2014-12-10 07:51:20,195.154.37.122,uucp,failure,ssh,real_195.154.37.122_59266
2014-12-10 07:52:00,203.0.113.18,sysadmin,failure,web,sess_1182
2014-12-10 07:53:08,203.0.113.102,kiosk_7_0,success,web,sess_4777
2014-12-10 07:55:00,203.0.113.78,typo_usr14,failure,web,sess_6853
2014-12-10 07:55:11,203.0.113.78,typo_usr14,success,web,sess_8288
2014-12-10 07:56:02,52.80.34.196,test,failure,ssh,real_52.80.34.196_36060
2014-12-10 07:56:15,103.207.39.165,support,failure,ssh,real_103.207.39.165_58158
2014-12-10 07:57:08,203.0.113.102,kiosk_7_1,success,web,sess_3516
2014-12-10 08:01:08,203.0.113.102,kiosk_7_2,success,web,sess_3792
2014-12-10 08:02:00,203.0.113.64,user_14,success,web,sess_5034
2014-12-10 08:05:08,203.0.113.102,kiosk_7_3,success,web,sess_6600
2014-12-10 08:07:00,203.0.113.58,user_8,success,web,sess_2818
2014-12-10 08:08:00,203.0.113.21,user9830,failure,web,sess_6167
2014-12-10 08:08:00,203.0.113.53,user_3,success,web,sess_1027
2014-12-10 08:08:20,203.0.113.21,user9830,failure,web,sess_2558
2014-12-10 08:08:40,203.0.113.21,user8019,failure,web,sess_8977
2014-12-10 08:08:43,175.102.13.6,inspur,failure,ssh,real_175.102.13.6_47130
2014-12-10 08:09:00,203.0.113.21,user8019,failure,web,sess_1077
2014-12-10 08:09:08,203.0.113.102,kiosk_7_4,success,web,sess_2002
2014-12-10 08:09:20,203.0.113.21,user6930,failure,web,sess_3661
2014-12-10 08:09:40,203.0.113.21,user3266,failure,web,sess_6563
2014-12-10 08:10:00,203.0.113.21,user3266,failure,web,sess_7231
2014-12-10 08:10:20,203.0.113.21,user2489,failure,web,sess_9804
2014-12-10 08:10:40,203.0.113.21,user2796,failure,web,sess_6027
2014-12-10 08:13:08,203.0.113.102,kiosk_7_5,success,web,sess_8263
2014-12-10 08:17:08,203.0.113.102,kiosk_7_6,success,web,sess_4316
2014-12-10 08:18:00,203.0.113.60,user_10,success,web,sess_7612
2014-12-10 08:24:45,5.188.10.180,0,failure,ssh,real_5.188.10.180_49811
2014-12-10 08:24:52,5.188.10.180,1234,failure,ssh,real_5.188.10.180_45541
2014-12-10 08:25:08,5.188.10.180,admin,failure,ssh,real_5.188.10.180_60682
2014-12-10 08:25:11,5.188.10.180,admin,failure,ssh,real_5.188.10.180_60682
2014-12-10 08:25:15,5.188.10.180,admin,failure,ssh,real_5.188.10.180_60682
2014-12-10 08:25:18,5.188.10.180,admin,failure,ssh,real_5.188.10.180_60682
2014-12-10 08:25:21,5.188.10.180,admin,failure,ssh,real_5.188.10.180_60682
2014-12-10 08:25:28,5.188.10.180,admin,failure,ssh,real_5.188.10.180_59647
2014-12-10 08:25:32,5.188.10.180,admin,failure,ssh,real_5.188.10.180_59647
2014-12-10 08:25:35,5.188.10.180,admin,failure,ssh,real_5.188.10.180_59647
2014-12-10 08:25:38,5.188.10.180,admin,failure,ssh,real_5.188.10.180_59647
2014-12-10 08:25:41,5.188.10.180,admin,failure,ssh,real_5.188.10.180_59647
2014-12-10 08:25:50,5.188.10.180,admin,failure,ssh,real_5.188.10.180_56345
2014-12-10 08:26:00,5.188.10.180,default,failure,ssh,real_5.188.10.180_41538
2014-12-10 08:26:03,5.188.10.180,default,failure,ssh,real_5.188.10.180_41538
2014-12-10 08:26:12,5.188.10.180,ftp,failure,ssh,real_5.188.10.180_54715
2014-12-10 08:26:24,5.188.10.180,guest,failure,ssh,real_5.188.10.180_47337
2014-12-10 08:33:26,103.207.39.212,support,failure,ssh,real_103.207.39.212_52644
2014-12-10 08:33:29,103.207.39.212,uucp,failure,ssh,real_103.207.39.212_51528
2014-12-10 08:33:31,103.207.39.212,admin,failure,ssh,real_103.207.39.212_58447
2014-12-10 08:39:49,106.5.5.195,root,failure,ssh,real_106.5.5.195_50719
2014-12-10 08:44:27,52.80.34.196,matlab,failure,ssh,real_52.80.34.196_46199
2014-12-10 08:50:00,203.0.113.36,svc_account,failure,web,sess_4871
2014-12-10 08:50:30,203.0.113.36,svc_account,failure,web,sess_4007
2014-12-10 08:51:00,203.0.113.36,svc_account,failure,web,sess_7155
2014-12-10 08:51:30,203.0.113.36,svc_account,failure,web,sess_4453
2014-12-10 08:54:00,203.0.113.62,user_12,success,web,sess_1096
2014-12-10 09:07:58,185.190.58.151,123,failure,ssh,real_185.190.58.151_48700
2014-12-10 09:08:40,185.190.58.151,admin,failure,ssh,real_185.190.58.151_49673
2014-12-10 09:08:47,185.190.58.151,admin,failure,ssh,real_185.190.58.151_49673
2014-12-10 09:08:54,185.190.58.151,admin,failure,ssh,real_185.190.58.151_49673
2014-12-10 09:09:42,185.190.58.151,admin,failure,ssh,real_185.190.58.151_41650
2014-12-10 09:09:56,185.190.58.151,admin,failure,ssh,real_185.190.58.151_41650
2014-12-10 09:10:06,185.190.58.151,admin,failure,ssh,real_185.190.58.151_41650
2014-12-10 09:10:11,185.190.58.151,admin,failure,ssh,real_185.190.58.151_41650
2014-12-10 09:10:19,185.190.58.151,admin,failure,ssh,real_185.190.58.151_41650
2014-12-10 09:11:03,185.190.58.151,admin,failure,ssh,real_185.190.58.151_44155
2014-12-10 09:11:11,185.190.58.151,admin,failure,ssh,real_185.190.58.151_44155
2014-12-10 09:11:18,185.190.58.151,admin,failure,ssh,real_185.190.58.151_44155
2014-12-10 09:11:21,103.99.0.122,admin,failure,ssh,real_103.99.0.122_55177
2014-12-10 09:11:25,103.99.0.122,support,failure,ssh,real_103.99.0.122_57317
2014-12-10 09:11:26,185.190.58.151,admin,failure,ssh,real_185.190.58.151_44155
2014-12-10 09:11:28,103.99.0.122,user,failure,ssh,real_103.99.0.122_62581
2014-12-10 09:11:31,103.99.0.122,root,failure,ssh,real_103.99.0.122_49486
2014-12-10 09:11:34,103.99.0.122,1234,failure,ssh,real_103.99.0.122_53950
2014-12-10 09:11:34,185.190.58.151,admin,failure,ssh,real_185.190.58.151_44155
2014-12-10 09:11:37,103.99.0.122,root,failure,ssh,real_103.99.0.122_58123
2014-12-10 09:11:40,103.99.0.122,anonymous,failure,ssh,real_103.99.0.122_54051
2014-12-10 09:11:44,103.99.0.122,admin,failure,ssh,real_103.99.0.122_57750
2014-12-10 09:11:47,103.99.0.122,ubnt,failure,ssh,real_103.99.0.122_60608
2014-12-10 09:11:50,103.99.0.122,uucp,failure,ssh,real_103.99.0.122_64009
2014-12-10 09:11:52,103.99.0.122,sshd,failure,ssh,real_103.99.0.122_51359
2014-12-10 09:11:55,103.99.0.122,admin,failure,ssh,real_103.99.0.122_54739
2014-12-10 09:11:57,103.99.0.122,cisco,failure,ssh,real_103.99.0.122_58309
2014-12-10 09:12:00,103.99.0.122,test,failure,ssh,real_103.99.0.122_60250
