timestamp,ip_address,username,login_outcome,request_source,session_id
2025-07-30T17:31:30,93.185.166.160,userp,failure,honeypot,f8bb1cb5-bd92-4c62-9c0c-deddaf925155
2025-07-30T17:31:30,93.185.166.160,345gs5662d34,failure,honeypot,aaeb97e0-9755-4cdd-99f2-b77dc0557715
2025-07-30T17:31:30,93.185.166.160,userp,failure,honeypot,5cf623ed-bed0-471e-b3b3-449b7f5b2bfa
2025-07-30T17:32:46,61.80.179.118,root,failure,honeypot,0c621197-9aac-4b04-b102-3f4c59c1bca7
2025-07-30T17:32:49,61.80.179.118,345gs5662d34,failure,honeypot,fbe54025-86db-4147-bd97-ecf9af49a8fb
2025-07-30T17:32:51,61.80.179.118,root,failure,honeypot,bf1c1af1-f37d-41a7-8052-da13b9cbb5d6
2025-07-30T17:32:58,170.106.101.113,root,failure,honeypot,993b9d5b-9522-4366-a43e-ca78cd3a2e88
2025-07-30T17:33:00,170.106.101.113,345gs5662d34,failure,honeypot,49bf8eca-27cf-451a-ae83-4dedcebffc53
2025-07-30T17:33:01,170.106.101.113,root,failure,honeypot,9109eb02-1c01-4289-b68f-7b15a8adabae
2025-07-30T17:35:52,101.36.121.88,root,failure,honeypot,f37bfe96-fec9-407e-b73e-e68df5ab9384
2025-07-30T17:55:02,103.187.147.165,userp,failure,honeypot,75550da9-3600-45d8-b964-4e0d86a89bb4
2025-07-30T17:55:04,103.187.147.165,345gs5662d34,failure,honeypot,c22c8102-ed51-4d83-b4dd-92b1bbf77b3f
2025-07-30T17:55:06,103.187.147.165,userp,failure,honeypot,4f9124e5-dfa6-4f2b-90b8-4e7cc2a8428f
2025-07-30T17:55:19,63.41.9.206,root,failure,honeypot,749414b5-0741-48ad-985f-956b1246dbfb
2025-07-30T17:55:22,63.41.9.206,345gs5662d34,failure,honeypot,783ec25a-39df-4a81-8019-bd4f3df4096f
2025-07-30T17:55:23,63.41.9.206,root,failure,honeypot,9ee93b2d-755c-43c0-a05f-53a617483842
2025-07-30T17:55:52,216.155.93.75,root,failure,honeypot,09078a7d-ba87-494d-9f78-1ada7b9cfe80
2025-07-30T17:55:55,216.155.93.75,345gs5662d34,failure,honeypot,6920f77a-4896-4dba-ac6a-196be2bd8b03
2025-07-30T17:55:57,216.155.93.75,root,failure,honeypot,7b650257-68e9-4079-89b8-714afd783054
2025-07-30T17:57:05,111.238.174.6,root,failure,honeypot,1c76433f-5fbd-4972-a10b-56cc46bf580e
2025-07-30T17:57:08,111.238.174.6,345gs5662d34,failure,honeypot,8a0848f0-b74f-476e-99b4-bfdb7161d33b
2025-07-30T17:57:10,111.238.174.6,root,failure,honeypot,14d4d494-8b96-48aa-a328-a2ecd7023621
2025-07-30T18:33:37,45.91.101.50,root,failure,honeypot,f20123ea-856e-4f88-a77f-02d945101fc0
2025-07-30T18:33:37,45.91.101.50,345gs5662d34,failure,honeypot,464e52f2-3ec5-4fa7-98c6-6e8f76e4e4f8
2025-07-30T18:33:37,45.91.101.50,root,failure,honeypot,a7d14a81-75b0-4a48-8465-b79a9d4460b1
2025-07-30T18:33:48,103.13.19.92,root,failure,honeypot,f0c04d31-6e34-4621-86bf-59a7d20659c8
2025-07-30T18:33:52,103.13.19.92,345gs5662d34,failure,honeypot,e477e66e-21d9-4c89-8f28-3ee18639fa68
2025-07-30T18:33:57,103.13.19.92,root,failure,honeypot,449b696f-6d67-4c04-8307-d52a69f75267
2025-07-30T18:34:19,95.181.161.60,userb,failure,honeypot,8c97403f-10c7-429a-8955-00fab7cc6559
2025-07-30T18:34:19,95.181.161.60,345gs5662d34,failure,honeypot,2c9a13df-3e9b-40f0-967d-2e6ab04b0c0e
2025-07-30T18:34:19,95.181.161.60,userb,failure,honeypot,81ebceaf-d471-4d21-a992-041ae012a76b
2025-07-30T18:35:53,34.84.82.194,root,failure,honeypot,a3006df8-34ba-40f0-8d53-4c361ef4e154
2025-07-30T18:35:56,34.84.82.194,345gs5662d34,failure,honeypot,cce51af9-a88b-4a05-80ce-91acc9628b34
2025-07-30T18:35:58,34.84.82.194,root,failure,honeypot,a8f42bd8-7579-4ca4-a5d3-fc56a8b73acb
2025-07-30T18:36:12,151.47.48.100,root,failure,honeypot,8a8e45b9-9feb-47d3-a367-7b1655fc1223
2025-07-30T18:36:28,151.47.48.100,root,failure,honeypot,03ff4077-35f4-42e0-b472-3c991b91854f
2025-07-30T19:06:23,103.20.241.41,root,failure,honeypot,abdc7b7c-3887-4136-b89d-dc74882124a4
2025-07-30T20:49:28,137.184.91.50,root,failure,honeypot,26988630-b753-4317-bb50-345f59b71348
2025-07-30T20:49:30,137.184.91.50,345gs5662d34,failure,honeypot,8df6acf3-9ab4-4478-bce8-46c4bde41bfd
2025-07-30T20:49:31,137.184.91.50,root,failure,honeypot,be20dad8-24c6-4caa-af11-779ca32c3feb
2025-07-30T21:05:01,195.24.67.211,root,failure,honeypot,ca1adb49-be69-4cc9-be39-f932f1e91906
2025-07-30T21:05:02,195.24.67.211,345gs5662d34,failure,honeypot,579ffebd-3214-487a-a31c-c465794e3731
2025-07-30T21:05:02,195.24.67.211,root,failure,honeypot,633209dc-204d-4cbe-b620-1f240f31f7d1
2025-07-30T21:05:53,168.138.106.202,root,failure,honeypot,76403285-f0ea-4252-8b45-2c79ef77e689
2025-07-30T21:06:03,42.51.39.94,ubuntu,failure,honeypot,b88cef66-97f1-4fb5-a2ae-e5159a0626ea
2025-07-30T21:06:06,42.51.39.94,345gs5662d34,failure,honeypot,75f36f12-08c0-435f-a6fd-50357c762ffc
2025-07-30T21:06:08,42.51.39.94,ubuntu,failure,honeypot,664f59fc-2fb6-44bb-9ee5-a221d122dbec
2025-07-30T21:06:29,112.196.28.139,web,failure,honeypot,a04b81e7-b845-4dab-8b93-4dd92e3a1bf1
2025-07-30T21:06:33,112.196.28.139,345gs5662d34,failure,honeypot,d9e53e3a-afbc-4757-a6d8-e4b7d669419b
2025-07-30T21:06:35,104.130.201.246,web,failure,honeypot,e8b3fbd7-d51c-4a4d-951d-110b60f83d3e
2025-07-30T21:06:36,104.130.201.246,root,failure,honeypot,e8b3fbd7-d51c-4a4d-951d-110b60f83d3e
2025-07-30T21:06:37,104.130.201.246,345gs5662d34,failure,honeypot,9b11309c-3055-456f-b6ae-48b5e1b8fd02
2025-07-30T21:06:38,104.130.201.246,root,failure,honeypot,71e7602f-22e4-43f0-8ae0-4d09870697ff
2025-07-30T21:06:50,187.200.192.71,root,failure,honeypot,77250fcf-b616-4a2d-9640-07a50572c333
2025-07-30T21:06:52,187.200.192.71,345gs5662d34,failure,honeypot,7738e849-a715-4956-a301-fe837ce99bbd
2025-07-30T21:06:53,187.200.192.71,root,failure,honeypot,71dafef8-cb9a-4f09-bddb-8edd7d15d8e8
2025-07-30T21:10:35,41.214.17.158,root,failure,honeypot,b8422034-ff74-4de7-9b4d-89b91b635c23
2025-07-30T21:10:36,41.214.17.158,345gs5662d34,failure,honeypot,e083d56e-8ab1-4305-afc1-a3c5fe4e3e49
2025-07-30T21:10:37,41.214.17.158,root,failure,honeypot,b42cf6c8-7121-47f0-b22a-058141b96a08
2025-07-30T21:41:12,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:41:13,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:41:33,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:41:54,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:42:13,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:42:34,176.65.148.61,root,failure,honeypot,c4f26393-ab6e-4264-a6d4-6e1f253cc465
2025-07-30T21:52:02,163.61.156.65,luciano,failure,honeypot,9224bcc2-365c-4f53-a9e7-307bdc928f3a
2025-07-30T21:52:10,163.61.156.65,345gs5662d34,failure,honeypot,be591714-d6c8-4bdd-be52-237a4f036266
2025-07-30T21:52:17,163.61.156.65,luciano,failure,honeypot,37e17e16-cba3-4af5-b89e-35a2690e1fbc
2025-07-30T22:04:34,195.178.110.160,root,failure,honeypot,42687199-8eb7-48d5-a247-0bc0a640a6ae
2025-07-30T22:29:45,179.43.189.98,root,failure,honeypot,e756f329-b2ea-441e-8604-5115316a0cc5
2025-07-30T23:39:56,125.22.249.36,perforce,failure,honeypot,5f0cae8c-ef30-4f47-a0a5-6491a0e01718
2025-07-30T23:39:58,125.22.249.36,345gs5662d34,failure,honeypot,54770f63-1175-41cb-8580-9ddac56c362e
2025-07-30T23:40:00,125.22.249.36,perforce,failure,honeypot,b55b31d3-f429-4078-953f-c21c6b9dd5e1
2025-07-30T23:40:41,200.90.8.90,mani,failure,honeypot,3aebba53-eae8-453e-8f7c-28b15737ce9e
2025-07-30T23:40:44,200.90.8.90,345gs5662d34,failure,honeypot,5e3cb3c0-9c3d-477b-90d9-f33302bb84f4
2025-07-30T23:40:45,200.90.8.90,mani,failure,honeypot,2245ae6d-4914-4183-addd-0046d522a3df
2025-07-30T23:41:55,210.79.190.22,administrator,failure,honeypot,1dd0db2a-2eda-4fb5-aa2c-27782eeadcc2
2025-07-30T23:41:57,210.79.190.22,345gs5662d34,failure,honeypot,b2087479-caa2-449f-9c85-360e515525c6
2025-07-30T23:41:59,210.79.190.22,administrator,failure,honeypot,aa012ee6-17a6-4e14-8a4c-fe7373a28d81
2025-07-30T23:42:16,167.86.127.135,vhserver,failure,honeypot,fc3584ed-fea8-481e-a7b5-70915d5a6eee
2025-07-30T23:42:16,167.86.127.135,345gs5662d34,failure,honeypot,a49aed9e-761d-45e0-aa7f-8d0622dd2b3c
2025-07-30T23:42:17,167.86.127.135,vhserver,failure,honeypot,d90ab481-c5af-4b9e-b3ec-b2ace37efd9f
2025-07-30T23:44:10,212.87.222.130,ubuntu,failure,honeypot,7e8bf3d2-4b40-494e-854f-f75cd52a12d2
2025-07-30T23:44:10,212.87.222.130,345gs5662d34,failure,honeypot,e6239180-3b74-4ffa-a938-2eb55af9191e
2025-07-30T23:44:11,212.87.222.130,ubuntu,failure,honeypot,74bf1ef2-7aff-47f4-80cb-e3e9e758769b
2025-07-30T23:58:20,193.32.162.157,root,failure,honeypot,8e753276-c117-4b9b-9bec-9591099b2270
2025-07-30T23:58:21,193.32.162.157,root,failure,honeypot,4fc0f380-cb25-4fe7-bbae-dea5c9ab9497
2025-07-31T00:51:32,195.178.110.211,solana,failure,honeypot,46cfabd0-7c81-4c1c-9429-3ffe1ea8c76b
2025-07-31T00:52:09,195.178.110.211,sol,failure,honeypot,8a0fa978-e1e0-4cbe-b42e-494903482239
2025-07-31T00:52:47,195.178.110.211,solv,failure,honeypot,18d75c2c-08f7-40bd-85b0-bbeb376e1945
2025-07-31T00:53:25,195.178.110.211,solv,failure,honeypot,dcd3df43-b745-4aeb-b1d5-3da5d385d572
2025-07-31T00:54:03,195.178.110.211,sol,failure,honeypot,78ca7a1b-0644-4e0a-afc3-218c103dc2bf
2025-07-31T00:54:23,120.26.50.109,root,failure,honeypot,71dce2d0-ddd1-46f6-bd2a-48195fb444fc
2025-07-31T00:54:41,195.178.110.211,sol,failure,honeypot,027588fe-50d2-45dc-9d41-fe769594edba
2025-07-31T00:55:19,195.178.110.211,solana,failure,honeypot,ddfa4514-c539-4691-bed3-6a0964a03a01
2025-07-31T00:55:57,195.178.110.211,solana,failure,honeypot,6e2e3000-fe82-4edb-a17f-df5a606ca74e
2025-07-31T01:48:51,34.92.62.225,root,failure,honeypot,3200bee1-a885-430b-ab3d-e913949a5e48
2025-07-31T02:10:08,85.208.253.140,root,failure,honeypot,eb57b7bd-b825-42d8-9e17-6e0d366ad563
2025-07-31T02:10:09,85.208.253.140,345gs5662d34,failure,honeypot,7df54fb2-2ba1-42d3-a241-d351f5ebcd46
2025-07-31T02:10:10,85.208.253.140,root,failure,honeypot,2faa2bca-7ac3-4801-915e-c44a8b74a26a
2025-07-31T02:10:34,152.42.200.254,root,failure,honeypot,c3142964-6b24-444e-9639-3580a448b062
2025-07-31T02:10:35,152.42.200.254,345gs5662d34,failure,honeypot,3de29cc5-90f1-48f2-95ab-63b8cf9c08d0
2025-07-31T02:10:37,152.42.200.254,root,failure,honeypot,85278b22-8f05-449c-88d0-8557740bee15
2025-07-31T02:10:48,14.103.18.123,root,failure,honeypot,eb4a41e1-426b-40f2-a559-e648c7a120ac
2025-07-31T02:10:54,14.103.18.123,345gs5662d34,failure,honeypot,f92ecd2c-2145-4840-ab5a-99cbbf2edea2
2025-07-31T02:10:56,14.103.18.123,root,failure,honeypot,972490b6-9d1a-4eea-b56c-b70ad5933c83
2025-07-31T02:12:41,172.245.177.148,root,failure,honeypot,35d40d76-62d1-440a-8440-4fabda516765
2025-07-31T02:12:43,172.245.177.148,345gs5662d34,failure,honeypot,c46bb414-f189-48d7-851b-f7f7425cd5b6
2025-07-31T02:12:43,172.245.177.148,root,failure,honeypot,69c0ea85-dd6a-4213-96f3-f73a40868abd
2025-07-31T02:18:34,67.207.84.144,jupyter,failure,honeypot,ced5d3f5-11b1-45a6-8de7-a9eb757e4efb
2025-07-31T02:18:35,67.207.84.144,345gs5662d34,failure,honeypot,a2a710d5-5944-4fc9-8fb8-a47a377d6540
2025-07-31T02:18:36,67.207.84.144,jupyter,failure,honeypot,3592a26b-fe77-4f26-8777-b7037a2f5686
2025-07-31T02:53:18,35.207.200.77,root,failure,honeypot,914d90c2-e878-4366-a276-4ade0fd59c43
2025-07-31T02:53:21,35.207.200.77,345gs5662d34,failure,honeypot,f285c6e8-0324-4624-a980-ca9b0468a47d
2025-07-31T02:53:22,35.207.200.77,root,failure,honeypot,5fbfdb11-4d12-4b39-8035-7bc615cb8b22
2025-07-31T03:19:57,103.25.175.228,root,failure,honeypot,49b01527-e1a2-48f8-95d3-5b2794b73aef
2025-07-31T03:19:59,103.25.175.228,345gs5662d34,failure,honeypot,ddb5b2f1-d39c-4768-901a-13b49290da51
2025-07-31T03:20:00,103.25.175.228,root,failure,honeypot,8a0100f9-3e25-4525-9047-4491310a0b74
2025-07-31T03:44:33,122.168.194.41,es1,failure,honeypot,b5033178-b0c0-4846-a846-0f38f0a03bfa
2025-07-31T03:44:35,122.168.194.41,345gs5662d34,failure,honeypot,1f39aebe-48cc-4177-9a4b-dafc549a7e53
2025-07-31T03:44:36,122.168.194.41,es1,failure,honeypot,c56dcda6-9883-4148-aa32-1181fee0eaa9
2025-07-31T03:44:47,69.157.68.148,minecraft,failure,honeypot,d38d6efc-a2f8-4ef4-a4a2-0afc6945c163
2025-07-31T03:44:49,69.157.68.148,345gs5662d34,failure,honeypot,5cb85fad-a05f-49b5-b67c-48f4be8b8c70
2025-07-31T03:44:49,69.157.68.148,minecraft,failure,honeypot,1cf85a81-c5b1-4bea-8de4-53d5ab20dbe4
2025-07-31T03:48:06,103.174.212.243,user,failure,honeypot,c3534004-8631-40b8-9203-78479043d5d2
2025-07-31T03:48:09,103.174.212.243,345gs5662d34,failure,honeypot,80788e10-2ee8-4dce-8f82-f27327a32363
2025-07-31T03:48:10,103.174.212.243,user,failure,honeypot,421ef66e-17cc-4496-9266-b9441294319c
2025-07-31T04:01:03,195.178.110.160,root,failure,honeypot,7c600fcf-19d2-475d-9899-7655ef69f9d9
2025-07-31T04:37:12,112.135.201.154,ansible,failure,honeypot,db50e178-7202-4ddd-933f-baee4a6c6e44
2025-07-31T04:37:14,112.135.201.154,345gs5662d34,failure,honeypot,922f13ea-d10c-4039-bc67-dad1e6c089f2
2025-07-31T04:37:15,112.135.201.154,ansible,failure,honeypot,299cd093-f5d9-43dc-8fda-4ad2c74c06a6
2025-07-31T04:49:26,179.43.189.98,root,failure,honeypot,5fdf78d8-3bf2-4d2e-a320-b7574d77894d
2025-07-31T05:44:27,103.88.76.27,user1,failure,honeypot,86b470fe-8092-45e5-b79b-f4c067c6c7ac
2025-07-31T05:44:29,103.88.76.27,345gs5662d34,failure,honeypot,e6bd96ba-c54d-47a3-be73-71aa065b0c78
2025-07-31T05:44:30,103.88.76.27,user1,failure,honeypot,39616688-1f92-447a-b52d-8d4bceda28a0
2025-07-31T05:45:42,181.30.253.229,user1,failure,honeypot,33ed3ae8-aa67-49b0-9cc6-9b26eaa4e101
2025-07-31T05:45:45,181.30.253.184,345gs5662d34,failure,honeypot,9b36f8cf-1db3-4137-83cc-490070ce6bff
2025-07-31T05:45:47,181.30.253.222,user1,failure,honeypot,58f10c0e-7028-4a38-93ea-b78c175d4e81
2025-07-31T05:46:30,193.254.3.18,gamer,failure,honeypot,a67efd78-bed1-40d2-bb15-65a725ece7ac
2025-07-31T05:46:31,193.254.3.18,345gs5662d34,failure,honeypot,738738d9-4dd5-438a-a9cc-b5841a417788
2025-07-31T05:46:32,193.254.3.18,gamer,failure,honeypot,bea48d21-d7a8-428e-b08c-3e0ec1701f83
2025-07-31T05:56:20,195.178.110.160,root,failure,honeypot,3d0b6ffc-564a-497d-bf79-1331f9247031
2025-07-31T06:31:55,47.236.239.9,root,failure,honeypot,a9a6e0e7-1ca8-448e-a10c-1d618efba40b
2025-07-31T06:44:10,157.255.155.179,root,failure,honeypot,d4790ad5-54a4-41b9-a70c-3a47181ac95c
2025-07-31T06:57:12,195.178.110.160,root,failure,honeypot,84c9e753-9087-4cf8-922f-f0b728b20cd9
2025-07-31T07:01:41,103.159.132.91,root,failure,honeypot,4b3b69d5-c4c0-40e6-946d-33aca368bd60
2025-07-31T07:01:44,103.159.132.91,345gs5662d34,failure,honeypot,0fcb8cea-9913-4060-b3aa-77e9ded2551e
2025-07-31T07:01:45,103.159.132.91,root,failure,honeypot,34923d3c-e401-469c-864e-91aea7642734
2025-07-31T07:08:51,195.154.119.104,root,failure,honeypot,6f35fbfa-3115-44b7-a21d-82dd127ff21f
2025-07-31T07:09:39,195.154.119.104,pi,failure,honeypot,532beba5-6656-4619-b30c-2bf809884883
2025-07-31T07:10:31,195.154.119.104,hive,failure,honeypot,420dba06-b0d9-4e6a-9ffb-75b1f5783a0f
2025-07-31T07:11:20,195.154.119.104,git,failure,honeypot,b8ff6888-f2b0-445d-acfc-5b79d435c60c
2025-07-31T07:12:09,195.154.119.104,wang,failure,honeypot,de4bf1cc-6872-46b7-8a5c-55b2c1bc43de
2025-07-31T07:12:54,195.154.119.104,nginx,failure,honeypot,3a8f478e-22ed-4788-83f4-ddfb41b21aaf
2025-07-31T07:13:41,195.154.119.104,mongo,failure,honeypot,3ab1fbb6-3d32-4a2f-a1c8-3a1d3dfe2e89
2025-07-31T07:14:30,195.154.119.104,user,failure,honeypot,1f53145d-04ca-4ba0-a115-d2e3e9050d52
2025-07-31T07:15:16,195.154.119.104,oracle,failure,honeypot,da549527-6921-4c5d-95aa-549c237b6010
2025-07-31T07:16:06,195.154.119.104,gpadmin,failure,honeypot,8cbc9b13-ddfc-43c9-9536-fed90a2d3904
2025-07-31T07:16:53,195.154.119.104,root,failure,honeypot,03f7dfaf-d07e-4e2d-a38c-21a374f76785
2025-07-31T07:17:38,195.154.119.104,esroot,failure,honeypot,98ed523a-385b-4902-83d1-fcec85e49393
